episode,train_steps,train_reward,train_loss,eps,train_avg_delay_ms,train_loss_rate,train_throughput,eval_reward,eval_avg_delay_ms,eval_loss_rate,eval_throughput
797,520,290.62,0.135619,0.05,12.1812,0.0093,1.49,,,,
798,521,288.52,0.120794,0.05,12.6271,0.0062,1.475,,,,
799,532,286.3,0.127351,0.05,14.2007,0.0093,1.47,,,,
800,516,287.6,0.131691,0.05,13.5374,0.0062,1.47,299.1,11.0561,0.0,1.515
801,518,281.56,0.12704,0.05,12.732,0.0154,1.455,,,,
802,559,285.76,0.122806,0.05,15.2551,0.0093,1.47,,,,
803,533,289.26,0.12335,0.05,12.9322,0.0031,1.475,,,,
804,530,289.36,0.132118,0.05,12.8885,0.0062,1.48,,,,
805,537,291.18,0.12386,0.05,12.2635,0.0,1.48,,,,
806,532,288.26,0.132504,0.05,13.4184,0.0031,1.47,,,,
807,515,290.64,0.118922,0.05,12.6014,0.0031,1.48,,,,
808,544,294.1,0.125276,0.05,12.107,0.0,1.495,,,,
809,514,297.76,0.126122,0.05,11.4238,0.0,1.51,,,,
810,524,286.46,0.140952,0.05,13.8605,0.0093,1.47,,,,
811,540,295.24,0.125141,0.05,12.1429,0.0031,1.505,,,,
812,547,286.94,0.141174,0.05,14.9659,0.0031,1.465,,,,
813,521,286.52,0.113718,0.05,13.2653,0.0093,1.47,,,,
814,528,292.38,0.10678,0.05,13.064,0.0,1.485,,,,
815,528,290.34,0.131032,0.05,13.8983,0.0,1.475,,,,
816,535,283.22,0.119622,0.05,14.1096,0.0123,1.46,,,,
817,536,285.16,0.132044,0.05,13.4247,0.0062,1.46,,,,
818,522,285.48,0.126942,0.05,13.0375,0.0093,1.465,,,,
819,523,294.56,0.117632,0.05,12.4833,0.0031,1.5,,,,
820,554,292.96,0.127421,0.05,12.7,0.0062,1.5,,,,
821,531,293.34,0.101103,0.05,12.9698,0.0,1.49,,,,
822,527,289.42,0.132397,0.05,12.9223,0.0062,1.48,,,,
823,536,286.18,0.125083,0.05,14.198,0.0062,1.465,,,,
824,542,285.98,0.12681,0.05,13.7801,0.0,1.455,,,,
825,518,291.6,0.114417,0.05,12.8283,0.0031,1.485,,,,
826,533,291.26,0.123017,0.05,12.5676,0.0,1.48,,,,
827,531,287.34,0.138693,0.05,14.2712,0.0093,1.475,,,,
828,534,288.26,0.133947,0.05,14.0678,0.0062,1.475,,,,
829,535,292.24,0.12544,0.05,12.2559,0.0,1.485,,,,
830,551,283.88,0.120622,0.05,15.2055,0.0093,1.46,,,,
831,524,287.44,0.124001,0.05,13.2653,0.0062,1.47,,,,
832,524,291.44,0.118979,0.05,12.7365,0.0,1.48,,,,
833,531,292.32,0.125302,0.05,13.5354,0.0,1.485,,,,
834,540,286.1,0.125076,0.05,14.4539,0.0062,1.465,,,,
835,536,282.18,0.128421,0.05,14.0034,0.0123,1.455,,,,
836,536,286.22,0.132413,0.05,13.9286,0.0093,1.47,,,,
837,537,292.2,0.129221,0.05,12.6094,0.0,1.485,,,,
838,532,289.28,0.13311,0.05,14.1356,0.0031,1.475,,,,
839,538,291.2,0.107639,0.05,13.367,0.0031,1.485,,,,
840,524,291.48,0.141109,0.05,13.4848,0.0031,1.485,,,,
841,525,287.46,0.128067,0.05,13.6102,0.0093,1.475,,,,
842,520,289.56,0.126866,0.05,13.7669,0.0062,1.48,,,,
843,513,291.7,0.131196,0.05,13.3333,0.0031,1.485,,,,
844,533,290.28,0.136391,0.05,13.6149,0.0031,1.48,,,,
845,510,288.74,0.132334,0.05,12.9661,0.0062,1.475,,,,
846,538,287.16,0.132778,0.05,14.4048,0.0062,1.47,,,,
847,526,290.42,0.115512,0.05,12.7365,0.0031,1.48,,,,
848,527,290.4,0.131936,0.05,12.8378,0.0031,1.48,,,,
849,534,288.26,0.110296,0.05,12.7797,0.0062,1.475,,,,
850,515,292.64,0.116058,0.05,12.9125,0.0,1.485,,,,
851,514,293.72,0.118401,0.05,11.7726,0.0031,1.495,,,,
852,538,290.18,0.130457,0.05,13.5642,0.0031,1.48,,,,
853,521,297.62,0.121887,0.05,11.457,0.0,1.51,,,,
854,524,287.4,0.133018,0.05,12.2355,0.0031,1.465,,,,
855,539,290.16,0.143814,0.05,12.9054,0.0031,1.48,,,,
856,533,294.32,0.124225,0.05,12.8428,0.0,1.495,,,,
857,525,282.36,0.123289,0.05,13.0517,0.0093,1.45,,,,
858,546,288.96,0.149075,0.05,13.1463,0.0,1.47,,,,
859,531,291.34,0.113798,0.05,13.0135,0.0031,1.485,,,,
860,516,291.64,0.147537,0.05,13.1313,0.0031,1.485,,,,
861,522,295.56,0.112051,0.05,12.4333,0.0,1.5,,,,
862,525,291.42,0.123258,0.05,12.6014,0.0,1.48,,,,
863,527,288.4,0.137389,0.05,13.8305,0.0062,1.475,,,,
864,548,279.94,0.110598,0.05,14.8621,0.0154,1.45,,,,
865,510,291.76,0.126134,0.05,13.7542,0.0031,1.485,,,,
866,513,290.68,0.094427,0.05,13.5304,0.0031,1.48,,,,
867,518,288.58,0.110204,0.05,13.1525,0.0062,1.475,,,,
868,515,291.66,0.125045,0.05,11.8687,0.0031,1.485,,,,
869,520,287.56,0.126426,0.05,13.3051,0.0093,1.475,,,,
870,522,289.48,0.117956,0.05,12.5254,0.0031,1.475,,,,
871,524,291.48,0.122763,0.05,12.4579,0.0031,1.485,,,,
872,531,291.34,0.132564,0.05,13.3165,0.0031,1.485,,,,
873,553,279.84,0.112728,0.05,14.6724,0.0154,1.45,,,,
874,516,285.64,0.135578,0.05,12.568,0.0123,1.47,,,,
875,539,284.16,0.125564,0.05,14.1809,0.0123,1.465,,,,
876,526,288.42,0.124343,0.05,13.0169,0.0062,1.475,,,,
877,522,291.48,0.130184,0.05,13.2939,0.0,1.48,,,,
878,527,288.4,0.138587,0.05,13.8983,0.0062,1.475,,,,
879,516,289.64,0.119652,0.05,12.3649,0.0062,1.48,,,,
880,524,286.46,0.120709,0.05,12.9932,0.0093,1.47,,,,
881,517,287.62,0.120338,0.05,13.4068,0.0093,1.475,,,,
882,528,295.44,0.13688,0.05,12.0167,0.0,1.5,,,,
883,525,294.48,0.124965,0.05,12.0736,0.0,1.495,,,,
884,525,289.46,0.120512,0.05,12.5845,0.0062,1.48,,,,
885,518,298.7,0.118747,0.05,11.4026,0.0,1.515,,,,
886,521,293.54,0.130741,0.05,13.3893,0.0,1.49,,,,
887,518,294.66,0.113052,0.05,12.2667,0.0031,1.5,,,,
888,527,290.4,0.134481,0.05,12.8716,0.0031,1.48,,,,
889,521,281.46,0.115898,0.05,12.8966,0.0123,1.45,,,,
890,518,288.5,0.147494,0.05,12.7133,0.0,1.465,,,,
891,538,292.18,0.142432,0.05,13.7374,0.0,1.485,,,,
892,522,285.52,0.104315,0.05,13.5374,0.0123,1.47,,,,
893,527,287.38,0.120644,0.05,13.7245,0.0062,1.47,,,,
894,505,286.84,0.112352,0.05,13.4694,0.0093,1.47,,,,
895,521,290.52,0.115946,0.05,13.598,0.0031,1.48,,,,
896,515,294.72,0.11727,0.05,11.6167,0.0031,1.5,,,,
897,526,289.44,0.135543,0.05,13.3277,0.0062,1.48,,,,
898,514,290.66,0.134087,0.05,12.8547,0.0031,1.48,,,,
899,522,282.46,0.140956,0.05,13.4536,0.0123,1.455,,,,
900,524,286.46,0.126433,0.05,13.9626,0.0093,1.47,,,,
901,520,288.54,0.128784,0.05,13.8983,0.0062,1.475,,,,
902,519,295.62,0.125876,0.05,11.4667,0.0,1.5,,,,
903,518,290.62,0.108893,0.05,12.3906,0.0062,1.485,,,,
904,511,291.74,0.123794,0.05,12.2391,0.0031,1.485,,,,
905,531,287.34,0.118662,0.05,14.0,0.0093,1.475,,,,
906,527,288.4,0.123562,0.05,13.6271,0.0062,1.475,,,,
907,524,291.48,0.098421,0.05,12.8451,0.0031,1.485,,,,
908,512,291.72,0.139563,0.05,13.2997,0.0031,1.485,,,,
909,527,286.4,0.145045,0.05,13.5544,0.0093,1.47,,,,
910,512,296.82,0.12349,0.05,11.2086,0.0031,1.51,,,,
911,527,288.4,0.124246,0.05,13.0169,0.0062,1.475,,,,
912,513,291.66,0.11188,0.05,13.5642,0.0,1.48,,,,
913,535,295.34,0.099853,0.05,12.4751,0.0031,1.505,,,,
914,515,291.66,0.144558,0.05,13.2323,0.0031,1.485,,,,
915,526,288.42,0.132166,0.05,13.5254,0.0062,1.475,,,,
916,529,289.34,0.133146,0.05,13.6102,0.0031,1.475,,,,
917,521,291.54,0.117304,0.05,13.8215,0.0031,1.485,,,,
918,529,283.34,0.118771,0.05,13.7671,0.0123,1.46,,,,
919,524,293.48,0.136678,0.05,13.2886,0.0,1.49,,,,
920,558,286.8,0.120815,0.05,14.7966,0.0093,1.475,,,,
921,534,285.24,0.114707,0.05,13.3618,0.0093,1.465,,,,
922,525,289.42,0.142661,0.05,13.5932,0.0031,1.475,,,,
923,505,291.86,0.105595,0.05,12.3569,0.0031,1.485,,,,
924,524,292.46,0.121699,0.05,12.0707,0.0,1.485,,,,
925,531,287.34,0.11422,0.05,12.8644,0.0093,1.475,,,,
926,507,287.82,0.112621,0.05,12.9322,0.0093,1.475,,,,
927,519,286.52,0.121267,0.05,12.8669,0.0062,1.465,,,,
928,510,292.74,0.128035,0.05,11.532,0.0,1.485,,,,
929,511,292.72,0.132376,0.05,12.7273,0.0,1.485,,,,
930,510,289.72,0.134212,0.05,12.4237,0.0031,1.475,,,,
931,521,291.54,0.117558,0.05,13.8047,0.0031,1.485,,,,
932,525,287.42,0.123646,0.05,12.3299,0.0062,1.47,,,,
933,525,290.44,0.116578,0.05,13.4628,0.0031,1.48,,,,
934,521,289.54,0.131936,0.05,13.4459,0.0062,1.48,,,,
935,547,290.0,0.119816,0.05,12.4831,0.0031,1.48,,,,
936,541,280.08,0.13647,0.05,14.1034,0.0154,1.45,,,,
937,526,291.44,0.122494,0.05,12.2391,0.0031,1.485,,,,
938,543,287.1,0.130791,0.05,14.6949,0.0093,1.475,,,,
939,520,289.52,0.111362,0.05,14.1017,0.0031,1.475,,,,
940,538,288.14,0.130554,0.05,14.3707,0.0031,1.47,,,,
941,518,282.58,0.13362,0.05,13.6644,0.0154,1.46,,,,
942,520,287.56,0.133998,0.05,13.6441,0.0093,1.475,,,,
943,536,290.22,0.132676,0.05,14.0709,0.0031,1.48,,,,
944,528,288.38,0.135627,0.05,13.0508,0.0062,1.475,,,,
945,527,292.4,0.119562,0.05,11.6667,0.0,1.485,,,,
946,518,288.58,0.111265,0.05,13.7797,0.0062,1.475,,,,
947,517,290.64,0.122265,0.05,12.6094,0.0062,1.485,,,,
948,526,282.42,0.104291,0.05,13.6473,0.0154,1.46,,,,
949,521,289.54,0.154116,0.05,11.6385,0.0062,1.48,,,,
950,538,282.14,0.131584,0.05,14.3643,0.0123,1.455,,,,
951,539,284.12,0.123474,0.05,13.5103,0.0093,1.46,,,,
952,535,280.24,0.123168,0.05,13.9691,0.0184,1.455,,,,
953,527,292.4,0.121295,0.05,14.1246,0.0,1.485,,,,
954,508,285.8,0.12832,0.05,12.1599,0.0123,1.47,,,,
955,524,292.46,0.127316,0.05,13.569,0.0,1.485,,,,
956,523,291.5,0.120052,0.05,14.2256,0.0031,1.485,,,,
957,518,289.6,0.11866,0.05,13.2095,0.0062,1.48,,,,
958,536,292.26,0.133798,0.05,12.9362,0.0031,1.49,,,,
959,521,293.54,0.135484,0.05,12.9866,0.0,1.49,,,,
960,533,290.28,0.135907,0.05,13.9358,0.0031,1.48,,,,
961,535,283.22,0.129424,0.05,14.4349,0.0123,1.46,,,,
962,524,286.42,0.138643,0.05,12.9181,0.0062,1.465,,,,
963,532,291.28,0.123185,0.05,14.3243,0.0,1.48,,,,
964,510,291.76,0.133399,0.05,11.835,0.0031,1.485,,,,
965,522,288.46,0.134273,0.05,13.2143,0.0031,1.47,,,,
966,544,285.98,0.136304,0.05,14.2637,0.0031,1.46,,,,
967,544,289.0,0.130985,0.05,13.6054,0.0,1.47,,,,
968,514,291.68,0.117275,0.05,12.963,0.0031,1.485,,,,
969,522,292.5,0.132472,0.05,12.9125,0.0,1.485,,,,
970,512,290.74,0.138008,0.05,12.5084,0.0062,1.485,,,,
971,542,285.04,0.131179,0.05,13.9212,0.0062,1.46,,,,
972,510,285.76,0.120164,0.05,13.0102,0.0123,1.47,,,,
973,520,287.56,0.137483,0.05,14.0678,0.0093,1.475,,,,
974,511,288.72,0.121655,0.05,12.9831,0.0062,1.475,,,,
975,524,288.46,0.126523,0.05,13.3051,0.0062,1.475,,,,
976,527,287.38,0.11892,0.05,12.6361,0.0062,1.47,,,,
977,520,289.56,0.129239,0.05,13.6993,0.0062,1.48,,,,
978,525,293.5,0.126849,0.05,12.2074,0.0031,1.495,,,,
979,541,285.02,0.123321,0.05,13.8316,0.0031,1.455,,,,
980,515,291.66,0.123847,0.05,11.9024,0.0031,1.485,,,,
981,518,290.58,0.123104,0.05,13.0574,0.0031,1.48,,,,
982,511,291.74,0.141105,0.05,12.3569,0.0031,1.485,,,,
983,531,295.38,0.126854,0.05,12.3333,0.0,1.5,,,,
984,532,282.22,0.125973,0.05,13.9828,0.0093,1.45,,,,
985,539,281.06,0.116487,0.05,14.083,0.0093,1.445,,,,
986,514,288.66,0.134716,0.05,13.1525,0.0062,1.475,,,,
987,518,290.62,0.124412,0.05,13.6027,0.0062,1.485,,,,
988,522,287.44,0.14317,0.05,12.3891,0.0031,1.465,,,,
989,526,288.42,0.132314,0.05,13.7288,0.0062,1.475,,,,
990,530,293.36,0.136279,0.05,13.4564,0.0,1.49,,,,
991,525,291.46,0.123081,0.05,12.7441,0.0031,1.485,,,,
992,526,296.5,0.123864,0.05,11.7774,0.0,1.505,,,,
993,528,283.36,0.135991,0.05,13.1507,0.0123,1.46,,,,
994,517,288.64,0.11575,0.05,12.3818,0.0093,1.48,,,,
995,510,290.74,0.12486,0.05,12.3311,0.0031,1.48,,,,
996,519,286.56,0.151187,0.05,13.6054,0.0093,1.47,,,,
997,523,287.42,0.116201,0.05,13.3106,0.0031,1.465,,,,
998,524,289.44,0.113228,0.05,12.6271,0.0031,1.475,,,,
999,525,288.44,0.122355,0.05,13.2034,0.0062,1.475,,,,
1000,515,289.62,0.151649,0.05,13.6102,0.0031,1.475,297.74,11.2914,0.0,1.51
1001,520,291.56,0.129929,0.05,13.2155,0.0031,1.485,,,,
1002,531,286.32,0.119359,0.05,12.9762,0.0093,1.47,,,,
1003,524,290.46,0.101875,0.05,13.75,0.0031,1.48,,,,
1004,542,289.08,0.111453,0.05,14.4068,0.0031,1.475,,,,
1005,533,284.28,0.134069,0.05,14.2833,0.0123,1.465,,,,
1006,524,289.48,0.120856,0.05,13.8007,0.0062,1.48,,,,
1007,522,286.5,0.136669,0.05,13.9796,0.0093,1.47,,,,
1008,525,291.42,0.125744,0.05,13.1757,0.0,1.48,,,,
1009,540,279.04,0.12733,0.05,13.559,0.0123,1.44,,,,
1010,539,280.12,0.114722,0.05,14.1552,0.0154,1.45,,,,
1011,522,282.46,0.134694,0.05,12.9897,0.0123,1.455,,,,
1012,515,287.66,0.127874,0.05,12.8475,0.0093,1.475,,,,
1013,518,287.56,0.132468,0.05,13.6395,0.0062,1.47,,,,
1014,533,288.28,0.120505,0.05,12.322,0.0062,1.475,,,,
1015,525,291.46,0.12737,0.05,12.8956,0.0031,1.485,,,,
1016,532,281.24,0.130205,0.05,13.8621,0.0123,1.45,,,,
1017,554,281.82,0.131745,0.05,14.5533,0.0123,1.455,,,,
1018,518,287.6,0.117287,0.05,13.2881,0.0093,1.475,,,,
1019,528,292.38,0.123451,0.05,13.0135,0.0,1.485,,,,
1020,535,286.2,0.113225,0.05,13.3788,0.0062,1.465,,,,
1021,530,293.4,0.125267,0.05,12.408,0.0031,1.495,,,,
1022,527,289.42,0.113486,0.05,13.6149,0.0062,1.48,,,,
1023,529,284.28,0.129817,0.05,13.6082,0.0062,1.455,,,,
1024,540,289.12,0.133606,0.05,13.4915,0.0031,1.475,,,,
1025,529,291.38,0.127553,0.05,14.0404,0.0031,1.485,,,,
1026,531,287.26,0.125837,0.05,14.1297,0.0031,1.465,,,,
1027,519,293.62,0.123621,0.05,11.6221,0.0031,1.495,,,,
1028,531,289.34,0.125683,0.05,13.4797,0.0062,1.48,,,,
1029,528,290.34,0.122534,0.05,12.9661,0.0,1.475,,,,
1030,522,289.52,0.129963,0.05,13.6993,0.0062,1.48,,,,
1031,525,285.42,0.141832,0.05,12.5597,0.0093,1.465,,,,
1032,511,292.72,0.144288,0.05,12.5926,0.0,1.485,,,,
1033,531,280.28,0.112162,0.05,14.2759,0.0154,1.45,,,,
1034,514,292.74,0.121854,0.05,12.1572,0.0062,1.495,,,,
1035,509,289.78,0.139327,0.05,13.2095,0.0062,1.48,,,,
1036,529,291.38,0.133273,0.05,12.5253,0.0031,1.485,,,,
1037,509,287.74,0.129191,0.05,12.381,0.0062,1.47,,,,
1038,520,288.58,0.103917,0.05,13.4628,0.0093,1.48,,,,
1039,533,284.2,0.124702,0.05,13.6426,0.0062,1.455,,,,
1040,527,293.42,0.13596,0.05,13.3557,0.0,1.49,,,,
1041,519,290.56,0.111411,0.05,13.8682,0.0031,1.48,,,,
1042,508,289.8,0.122509,0.05,12.4662,0.0062,1.48,,,,
1043,516,293.64,0.132951,0.05,12.5,0.0,1.49,,,,
1044,520,287.52,0.125912,0.05,13.9286,0.0062,1.47,,,,
1045,516,289.64,0.120987,0.05,12.3311,0.0062,1.48,,,,
1046,522,288.5,0.130111,0.05,12.9322,0.0062,1.475,,,,
1047,528,289.36,0.126272,0.05,13.9153,0.0031,1.475,,,,
1048,528,289.4,0.130826,0.05,12.9899,0.0062,1.48,,,,
1049,509,286.76,0.140738,0.05,12.602,0.0093,1.47,,,,
1050,511,291.7,0.12261,0.05,12.2466,0.0,1.48,,,,
1051,547,278.9,0.133558,0.05,14.1319,0.0123,1.44,,,,
1052,537,284.12,0.138303,0.05,13.9863,0.0062,1.455,,,,
1053,517,291.62,0.120703,0.05,12.0034,0.0031,1.485,,,,
1054,523,287.46,0.129967,0.05,12.0408,0.0062,1.47,,,,
1055,509,291.78,0.131895,0.05,13.2323,0.0031,1.485,,,,
1056,527,284.36,0.119259,0.05,13.2877,0.0093,1.46,,,,
1057,513,285.62,0.132345,0.05,12.5856,0.0062,1.46,,,,
1058,535,292.32,0.121341,0.05,13.0936,0.0062,1.495,,,,
1059,526,285.4,0.130426,0.05,13.8055,0.0093,1.465,,,,
1060,531,291.34,0.128562,0.05,13.3838,0.0031,1.485,,,,
1061,524,287.48,0.114258,0.05,13.8644,0.0093,1.475,,,,
1062,513,291.7,0.140006,0.05,12.7441,0.0031,1.485,,,,
1063,515,289.62,0.12023,0.05,13.3559,0.0031,1.475,,,,
1064,525,283.46,0.115246,0.05,13.6348,0.0154,1.465,,,,
1065,538,285.2,0.135367,0.05,13.8776,0.0123,1.47,,,,
1066,523,287.46,0.136158,0.05,12.9252,0.0062,1.47,,,,
1067,504,283.84,0.139786,0.05,12.9623,0.0123,1.46,,,,
1068,517,291.62,0.150723,0.05,13.8552,0.0031,1.485,,,,
1069,525,292.44,0.127535,0.05,12.6431,0.0,1.485,,,,
1070,521,282.52,0.14105,0.05,13.3733,0.0154,1.46,,,,
1071,524,290.46,0.136403,0.05,12.7534,0.0031,1.48,,,,
1072,521,288.52,0.117954,0.05,13.4746,0.0062,1.475,,,,
1073,526,284.34,0.124199,0.05,14.055,0.0062,1.455,,,,
1074,525,285.38,0.144893,0.05,13.5103,0.0062,1.46,,,,
1075,513,291.7,0.126554,0.05,12.7778,0.0031,1.485,,,,
1076,530,282.3,0.130512,0.05,13.9347,0.0123,1.455,,,,
1077,518,288.54,0.12178,0.05,13.8095,0.0031,1.47,,,,
1078,532,290.3,0.130879,0.05,13.8345,0.0031,1.48,,,,
1079,532,291.28,0.126771,0.05,13.6318,0.0,1.48,,,,
1080,521,290.48,0.108356,0.05,13.7797,0.0,1.475,,,,
1081,519,286.56,0.129334,0.05,13.2653,0.0093,1.47,,,,
1082,518,297.68,0.140779,0.05,11.3079,0.0,1.51,,,,
1083,513,291.7,0.113387,0.05,13.2997,0.0031,1.485,,,,
1084,530,287.32,0.117204,0.05,13.4694,0.0062,1.47,,,,
1085,526,287.36,0.130882,0.05,12.6792,0.0031,1.465,,,,
1086,540,287.08,0.151035,0.05,13.9249,0.0031,1.465,,,,
1087,532,289.32,0.129882,0.05,13.8176,0.0062,1.48,,,,
1088,527,282.32,0.138485,0.05,13.6724,0.0093,1.45,,,,
1089,516,290.62,0.123268,0.05,12.9899,0.0031,1.48,,,,
1090,514,288.66,0.129322,0.05,13.0847,0.0062,1.475,,,,
1091,534,291.32,0.135691,0.05,12.2651,0.0062,1.49,,,,
1092,539,288.12,0.120489,0.05,13.5884,0.0031,1.47,,,,
1093,515,290.64,0.128244,0.05,11.9764,0.0031,1.48,,,,
1094,523,275.5,0.148085,0.05,13.8581,0.0274,1.445,,,,
1095,511,292.72,0.124524,0.05,11.9192,0.0,1.485,,,,
1096,521,289.5,0.142623,0.05,12.7627,0.0031,1.475,,,,
1097,524,289.48,0.14352,0.05,13.4966,0.0062,1.48,,,,
1098,510,293.76,0.129765,0.05,12.0134,0.0,1.49,,,,
1099,528,289.36,0.130623,0.05,13.7627,0.0031,1.475,,,,
1100,514,288.66,0.126873,0.05,12.5254,0.0062,1.475,,,,
1101,537,284.2,0.126916,0.05,13.7372,0.0123,1.465,,,,
1102,530,288.34,0.108127,0.05,14.1356,0.0062,1.475,,,,
1103,522,286.5,0.136927,0.05,13.0952,0.0093,1.47,,,,
1104,533,281.26,0.150711,0.05,14.1581,0.0154,1.455,,,,
1105,521,282.48,0.141425,0.05,13.0928,0.0123,1.455,,,,
1106,542,284.06,0.136678,0.05,14.4178,0.0093,1.46,,,,
1107,535,290.2,0.113822,0.05,13.4407,0.0,1.475,,,,
1108,534,280.22,0.13527,0.05,13.8966,0.0154,1.45,,,,
1109,516,281.6,0.126559,0.05,13.5911,0.0154,1.455,,,,
1110,528,285.36,0.128235,0.05,13.7713,0.0093,1.465,,,,
1111,519,291.54,0.132123,0.05,13.5811,0.0,1.48,,,,
1112,546,271.82,0.134089,0.05,14.1312,0.0154,1.41,,,,
1113,532,295.36,0.123513,0.05,12.3667,0.0,1.5,,,,
1114,531,289.34,0.121381,0.05,14.0878,0.0062,1.48,,,,
1115,529,290.32,0.103548,0.05,13.5763,0.0,1.475,,,,
1116,524,282.42,0.122847,0.05,13.7973,0.0123,1.455,,,,
1117,512,289.68,0.116139,0.05,12.8475,0.0031,1.475,,,,
1118,527,291.42,0.118847,0.05,13.8889,0.0031,1.485,,,,
1119,516,286.62,0.124324,0.05,12.9422,0.0093,1.47,,,,
1120,517,288.6,0.126712,0.05,13.3729,0.0062,1.475,,,,
1121,525,289.42,0.128944,0.05,13.1186,0.0031,1.475,,,,
1122,499,287.98,0.112714,0.05,12.6441,0.0093,1.475,,,,
1123,519,284.56,0.136054,0.05,13.9249,0.0123,1.465,,,,
1124,508,284.82,0.134472,0.05,13.9116,0.0154,1.47,,,,
1125,515,293.66,0.133181,0.05,13.4228,0.0,1.49,,,,
1126,524,291.48,0.133372,0.05,12.6431,0.0031,1.485,,,,
1127,515,287.62,0.140728,0.05,13.0612,0.0062,1.47,,,,
1128,538,283.2,0.137103,0.05,14.2321,0.0154,1.465,,,,
1129,526,284.42,0.119131,0.05,13.2935,0.0123,1.465,,,,
1130,538,290.18,0.152197,0.05,12.5845,0.0031,1.48,,,,
1131,515,290.64,0.122554,0.05,13.4122,0.0031,1.48,,,,
1132,533,292.32,0.119152,0.05,12.8859,0.0031,1.49,,,,
1133,512,291.72,0.115598,0.05,12.2054,0.0031,1.485,,,,
1134,530,288.34,0.126999,0.05,13.8305,0.0062,1.475,,,,
1135,499,292.96,0.126924,0.05,12.1044,0.0,1.485,,,,
1136,528,288.3,0.114084,0.05,13.3788,0.0,1.465,,,,
1137,523,289.5,0.125485,0.05,12.0101,0.0062,1.48,,,,
1138,514,289.64,0.134931,0.05,12.8983,0.0031,1.475,,,,
1139,528,286.38,0.137706,0.05,14.0816,0.0093,1.47,,,,
1140,517,280.56,0.130145,0.05,13.0,0.0154,1.45,,,,
1141,521,288.52,0.128308,0.05,13.1695,0.0062,1.475,,,,
1142,516,287.64,0.134156,0.05,13.5254,0.0093,1.475,,,,
1143,539,276.08,0.114654,0.05,14.5122,0.0184,1.435,,,,
1144,505,293.86,0.126416,0.05,12.7852,0.0,1.49,,,,
1145,522,286.5,0.121841,0.05,13.5374,0.0093,1.47,,,,
1146,516,290.62,0.117686,0.05,12.0777,0.0031,1.48,,,,
1147,513,292.72,0.126362,0.05,11.8456,0.0031,1.49,,,,
1148,522,290.5,0.11867,0.05,13.1588,0.0031,1.48,,,,
1149,510,285.76,0.143465,0.05,13.7415,0.0123,1.47,,,,
1150,510,293.76,0.126309,0.05,13.1711,0.0,1.49,,,,
1151,516,282.62,0.128005,0.05,12.7568,0.0154,1.46,,,,
1152,507,291.78,0.134793,0.05,12.7872,0.0,1.48,,,,
1153,510,290.78,0.125234,0.05,11.9529,0.0062,1.485,,,,
1154,511,294.76,0.127432,0.05,12.4749,0.0,1.495,,,,
1155,517,291.58,0.114099,0.05,13.0743,0.0,1.48,,,,
1156,523,285.5,0.117281,0.05,13.0782,0.0123,1.47,,,,
1157,520,286.54,0.128104,0.05,12.398,0.0093,1.47,,,,
1158,511,287.74,0.130415,0.05,13.4237,0.0093,1.475,,,,
1159,504,283.88,0.121874,0.05,12.6621,0.0154,1.465,,,,
1160,520,290.54,0.11758,0.05,12.7534,0.0031,1.48,,,,
1161,520,292.54,0.142554,0.05,13.6364,0.0,1.485,,,,
1162,529,287.38,0.106899,0.05,13.2881,0.0093,1.475,,,,
1163,533,290.28,0.123569,0.05,13.4459,0.0031,1.48,,,,
1164,510,288.74,0.119952,0.05,12.678,0.0062,1.475,,,,
1165,514,292.66,0.119468,0.05,12.3737,0.0,1.485,,,,
1166,525,289.46,0.12155,0.05,13.8345,0.0062,1.48,,,,
1167,519,289.54,0.139185,0.05,13.1525,0.0031,1.475,,,,
1168,517,297.7,0.139229,0.05,11.1921,0.0,1.51,,,,
1169,531,293.34,0.123724,0.05,12.8523,0.0,1.49,,,,
1170,525,290.44,0.127542,0.05,12.9392,0.0031,1.48,,,,
1171,529,287.26,0.122152,0.05,14.1781,0.0,1.46,,,,
1172,520,292.58,0.142514,0.05,11.9128,0.0031,1.49,,,,
1173,523,287.46,0.139105,0.05,12.6361,0.0062,1.47,,,,
1174,527,290.4,0.121373,0.05,13.3277,0.0031,1.48,,,,
1175,523,289.5,0.138665,0.05,13.3446,0.0062,1.48,,,,
1176,511,293.74,0.118702,0.05,11.8456,0.0,1.49,,,,
1177,518,294.66,0.117868,0.05,11.1,0.0031,1.5,,,,
1178,511,292.72,0.122236,0.05,11.8519,0.0,1.485,,,,
1179,521,288.52,0.124121,0.05,13.2034,0.0062,1.475,,,,
1180,536,287.2,0.117634,0.05,13.8776,0.0062,1.47,,,,
1181,507,289.82,0.125634,0.05,13.5135,0.0062,1.48,,,,
1182,503,291.9,0.130074,0.05,12.7273,0.0031,1.485,,,,
1183,521,288.52,0.135673,0.05,13.661,0.0062,1.475,,,,
1184,524,291.44,0.12999,0.05,13.2601,0.0,1.48,,,,
1185,522,289.48,0.125807,0.05,12.5932,0.0031,1.475,,,,
1186,522,291.48,0.129667,0.05,12.3986,0.0,1.48,,,,
1187,520,286.5,0.109965,0.05,13.43,0.0062,1.465,,,,
1188,527,293.42,0.142213,0.05,12.5,0.0,1.49,,,,
1189,508,283.8,0.109653,0.05,12.4061,0.0154,1.465,,,,
1190,513,291.7,0.128665,0.05,11.8687,0.0031,1.485,,,,
